ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
02901.HK,莱福资本,莱福资本,,LFZB,主板,D,20050823,20050928,2000.0,,HKD
02901AE.HK,中国科技,中国科技,,ZGKJ,主板,D,20090401,20090508,320.0,,HKD
02901AF.HK,荣晖国际,荣晖国际,,RHGJ,主板,D,20080104,20080212,200.0,,HKD
02901AG.HK,黄金集团,黄金集团,,HJJT,主板,D,20110323,20110429,1000.0,,HKD
02901AH.HK,西伯利亚矿业,西伯利亚矿业,,XBLYKY,主板,D,20100412,20100514,1000.0,,HKD
02901AI.HK,卓尔发展,卓尔发展,,ZEFZ,主板,D,20151019,20151123,3000.0,,HKD
02902.HK,中国星集团,中国星集团,,ZGXJT,主板,D,20151109,20151211,2000.0,,HKD
02902.HK,CCT TELECOM,CCT TELECOM,,CCTTELECOM,主板,D,20011130,20020109,200.0,,HKD
02902.HK,威利国际,威利国际,,WLGJ,主板,D,20080102,20080206,400.0,,HKD
02902.HK,民丰企业,民丰企业,,MFQY,主板,D,20141215,20150121,40000.0,,HKD
02902AE.HK,力特,力特,,LT,主板,D,20040322,20040429,100.0,,HKD
02902AF.HK,汉传媒,汉传媒,,HCM,主板,D,20140508,20140612,400.0,,HKD
02902AG.HK,意马国际,意马国际,,YMGJ,主板,D,20100419,20100524,200.0,,HKD
02902AH.HK,威华达控股,威华达控股,,WHDKG,主板,D,20171107,20171211,600.0,,HKD
02902AI.HK,雄豐集團（舊）,雄豐集團（舊）,,XFJTJ,主板,D,20021231,20030206,400.0,,HKD
02902AJ.HK,中裕燃气(二千),中裕燃气(二千),,ZYRQEQ,主板,D,20190201,20190226,2000.0,,HKD
02902AK.HK,新宇亨得利,新宇亨得利,,XYHDL,主板,D,20070207,20070316,8000.0,,HKD
02902AL.HK,國浩地產,國浩地產,,GHDC,主板,D,20000529,20000703,4000.0,,HKD
02902AM.HK,中国金石,中国金石,,ZGJS,主板,D,20160907,20161013,1000.0,未有提供,HKD
02902AN.HK,CW GROUP HOL,CW Group Hol,,CWGROUPHOL,主板,D,20150612,20150706,2000.0,,HKD
02903.HK,深圳科技,深圳科技,,SZKJ,主板,D,20070213,20070322,2000.0,,HKD
02903.HK,CCT TELECOM RTS股权,CCT TELECOM RTS股权,,CCTTELECOM,主板,D,20011203,20011212,1000.0,,HKD
02903.HK,中国源畅,中国源畅,,ZGYC,主板,D,20130516,20130621,1000.0,,HKD
02903.HK,迪臣发展国际,迪臣发展国际,,DCFZGJ,主板,D,20050901,20051006,1000.0,,HKD
02903AE.HK,中国智能健康二千,中国智能健康二千,,ZGZNJKEQ,主板,D,20190213,20190305,2000.0,,HKD
02903AF.HK,德祥企业,德祥企业,,DXQY,主板,D,20090403,20090512,200.0,,HKD
02903AG.HK,INNOVATIVE-OLD,INNOVATIVE-OLD,,INNOVATIVE,主板,D,20021231,20030207,100.0,,HKD
02903AH.HK,天行国际,天行国际,,THGJ,主板,D,20120413,20120518,2000.0,,HKD
02903AI.HK,寰宇国际金融股权,寰宇国际金融股权,,HYGJJRGQ,主板,D,20160913,20160921,5000.0,,HKD
02903AJ.HK,中国港桥股权,中国港桥股权,,ZGGQGQ,主板,D,20171107,20171115,2000.0,,HKD
02903AK.HK,华章科技,华章科技,,HZKJ,主板,D,20150612,20150703,4000.0,,HKD
02903AL.HK,KTL INT'L,KTL INT'L,,KTLINTL,主板,D,20151023,20151126,2000.0,,HKD
02904.HK,中国网络资本,中国网络资本,,ZGWLZB,主板,D,20150615,20150720,80000.0,,HKD
02904.HK,华人置业,华人置业,,HRZY,主板,D,20090406,20090428,1000.0,,HKD
02904.HK,马斯葛集团,马斯葛集团,,MSGJT,主板,D,20151027,20151130,2000.0,,HKD
02904.HK,中国七星购物-旧,中国七星购物-旧,,ZGQXGWJ,主板,D,20120420,20120525,2000.0,,HKD
02904AE.HK,协里（旧）,协里（旧）,,XLJ,主板,D,20040331,20040507,40000.0,,HKD
02904AF.HK,远见控股（二万）,远见控股（二万）,,YJKGEW,主板,D,20171109,20171129,20000.0,,HKD
02904AG.HK,合一投資,合一投資,,HYTZ,主板,D,20070214,20070323,2000.0,,HKD
02904AH.HK,广泽地产,广泽地产,,GZDC,主板,D,20140515,20140619,200.0,,HKD
02904AI.HK,確利達國際(舊),確利達國際(舊),,QLDGJJ,主板,D,20000613,20000718,20000.0,,HKD
02904AJ.HK,人和商業股權,人和商業股權,,RHSYGQ,主板,D,20141215,20141222,2000.0,KYG750041124,HKD
02904AK.HK,中国擎天软件二千,中国擎天软件二千,,ZGQTRJEQ,主板,D,20160920,20161011,2000.0,KYG818751177,HKD
02904AL.HK,辰兴发展股权,辰兴发展股权,,CXFZGQ,主板,D,20190215,20190222,1000.0,,HKD
02905.HK,骏新能源,骏新能源,,JXNY,主板,D,20130521,20130625,25000.0,,HKD
02905.HK,星晨集团,星晨集团,,XCJT,主板,D,20110408,20110518,200.0,,HKD
02905.HK,蓝鼎国际,蓝鼎国际,,LDGJ,主板,D,20150616,20150721,500.0,,HKD
02905.HK,永义实业,永义实业,,YYSY,主板,D,20050909,20051018,400.0,,HKD
02905AE.HK,華寶大中華投資,華寶大中華投資,,HBDZHTZ,主板,D,20070208,20070319,200.0,,HKD
02905AF.HK,丽盛集团控股,丽盛集团控股,,LSJTKG,主板,D,20090406,20090513,320.0,,HKD
02905AG.HK,MEDTECH GP-OLD,MEDTECH GP-OLD,,MEDTECHGPO,主板,D,20040407,20040514,2000.0,,HKD
02905AH.HK,星光數碼(舊),星光數碼(舊),,XGSMJ,主板,D,20000614,20000721,1000.0,,HKD
02905AI.HK,看通集团,看通集团,,KTJT,主板,D,20141216,20150122,3000.0,,HKD
02905AJ.HK,新怡环球,新怡环球,,XYHQ,主板,D,20080108,20080214,2000.0,,HKD
02906.HK,马斯葛集团,马斯葛集团,,MSGJT,主板,D,20120426,20120531,250.0,,HKD
02906.HK,东胜中国,东胜中国,,DSZG,主板,D,20151117,20151221,25000.0,,HKD
02906.HK,锦兴集团,锦兴集团,,JXJT,主板,D,20150618,20150723,2000.0,,HKD
02906AE.HK,宜进利(集团),宜进利(集团),,YJLJT,主板,D,20070226,20070319,10000.0,,HKD
02906AF.HK,德众集团,德众集团,,DZJT,主板,D,20000630,20000804,100000.0,,HKD
02906AG.HK,东方海外国际,东方海外国际,,DFHWGJ,主板,D,20040415,20040506,2000.0,,HKD
02906AH.HK,香港体检,香港体检,,XGTJ,主板,D,20090406,20090513,400.0,,HKD
02906AI.HK,电讯盈科,电讯盈科,,DXYK,主板,D,20030108,20030214,200.0,,HKD
02906AJ.HK,正兴,正兴,,ZX,主板,D,20100504,20100608,10000.0,,HKD
02906AK.HK,EHEALTHCAREASIA,EHEALTHCAREASIA,,EHEALTHCAR,主板,D,20011221,20020129,200.0,,HKD
02906AL.HK,莱福资本,莱福资本,,LFZB,主板,D,20130521,20130625,2000.0,,HKD
02906AM.HK,中国海景,中国海景,,ZGHJ,主板,D,20140520,20140624,2000.0,,HKD
02906AN.HK,中国新经济投资,中国新经济投资,,ZGXJJTZ,主板,D,20160923,20161028,20000.0,KYG211971356,HKD
02906AO.HK,巨星国际控股,巨星国际控股,,JXGJKG,主板,D,20141216,20150122,10000.0,,HKD
02907.HK,思捷环球,思捷环球,,SJHQ,主板,D,20070302,20070323,500.0,,HKD
02907.HK,黛丽斯国际,黛丽斯国际,,DLSGJ,主板,D,20140523,20140627,400.0,,HKD
02907.HK,CHINESE EST H,CHINESE EST H,,CHINESEEST,主板,D,20040419,20040510,4000.0,,HKD
02907.HK,冠中地产,冠中地产,,GZDC,主板,D,20100510,20100614,500.0,,HKD
02907AE.HK,永恒策略,永恒策略,,YHCL,主板,D,20120509,20120612,2500.0,,HKD
02907AF.HK,鹰力投资,鹰力投资,,YLTZ,主板,D,20141204,20150112,80000.0,,HKD
02907AG.HK,合一投资,合一投资,,HYTZ,主板,D,20050914,20051021,200.0,,HKD
02907AH.HK,林麦集团,林麦集团,,LMJT,主板,D,20150623,20150728,10000.0,,HKD
02907AI.HK,道和环球,道和环球,,DHHQ,主板,D,20160927,20161101,1000.0,BMG2751X1231,HKD
02907AJ.HK,意科控股股权,意科控股股权,,YKKGGQ,主板,D,20171128,20171205,8000.0,,HKD
02907AK.HK,中国公共采购-旧,中国公共采购-旧,,ZGGGCGJ,主板,D,20190221,20190327,800.0,BMG2157R1429,HKD
02907AL.HK,中国玻璃,中国玻璃,,ZGBL,主板,D,20110418,20110526,4000.0,,HKD
02907AM.HK,富阳股权,富阳股权,,FYGQ,主板,D,20151028,20151104,2000.0,,HKD
02908.HK,建联集团（一萬）,建联集团（一萬）,,JLJTYW,主板,D,20161003,20161024,10000.0,BMG2109L1770,HKD
02908.HK,钧濠集团,钧濠集团,,JHJT,主板,D,20000703,20000807,10000.0,,HKD
02908.HK,中国农产品交易股权,中国农产品交易股权,,ZGNCPJYGQ,主板,D,20171129,20171206,5000.0,,HKD
02908.HK,长发建业,长发建业,,CFJY,主板,D,20020108,20020214,500.0,,HKD
02908AE.HK,大中华金融股权,大中华金融股权,,DZHJRGQ,主板,D,20151029,20151105,4000.0,,HKD
02908AF.HK,真樂發控股,真樂發控股,,ZLFKG,主板,D,20070306,20070413,800.0,,HKD
02908AG.HK,德金资源,德金资源,,DJZY,主板,D,20120510,20120613,500.0,,HKD
02908AH.HK,百灵达国际,百灵达国际,,BLDGJ,主板,D,20080118,20080226,100000.0,,HKD
02908AI.HK,TEAMWAY INT-OLD,TEAMWAY INT-OLD,,TEAMWAYINT,主板,D,20190222,20190328,2000.0,,HKD
02909.HK,泰德阳光,泰德阳光,,TDYG,主板,D,20050916,20051025,400.0,,HKD
02909.HK,慶豐金集團（舊）,慶豐金集團（舊）,,QFJJTJ,主板,D,20030121,20030227,1000.0,,HKD
02909.HK,香港建设（控股）,香港建设（控股）,,XGJSKG,主板,D,20161007,20161111,40.0,,HKD
02909.HK,先施股权,先施股权,,XSGQ,主板,D,20171129,20171206,1000.0,HK0000378312,HKD
02909AE.HK,利丰,利丰,,LF,主板,D,20110519,20110623,4000.0,,HKD
02909AF.HK,曼盛生物科技,曼盛生物科技,,MSSWKJ,主板,D,20040427,20040602,100.0,,HKD
02909AG.HK,恒和集团,恒和集团,,HHJT,主板,D,20100519,20100623,20000.0,,HKD
02909AH.HK,海航国际投资股权,海航国际投资股权,,HHGJTZGQ,主板,D,20151029,20151105,10000.0,,HKD
02909AI.HK,科建拓展,科建拓展,,KJTZ,主板,D,20020102,20020207,200.0,,HKD
02909AJ.HK,红发集团,红发集团,,HFJT,主板,D,20090423,20090529,2000.0,,HKD
02909AK.HK,彩星集团,彩星集团,,CXJT,主板,D,20080128,20080305,200.0,,HKD
02909AL.HK,普汇中金国际,普汇中金国际,,PHZJGJ,主板,D,20120510,20120613,16000.0,,HKD
02909AM.HK,丽盛集团控股,丽盛集团控股,,LSJTKG,主板,D,20141219,20150127,8000.0,,HKD
02909AN.HK,中华国际,中华国际,,ZHGJ,主板,D,20150625,20150730,20000.0,,HKD
02909AO.HK,海爾電器,海爾電器,,HEDQ,主板,D,20070308,20070417,1000.0,,HKD
02909AP.HK,金卫医疗,金卫医疗,,JWYL,主板,D,20140604,20140709,2000.0,,HKD
02909AQ.HK,瀚洋控股,瀚洋控股,,HYKG,主板,D,20130524,20130628,5000.0,,HKD
02909AR.HK,满地科技股份-旧,满地科技股份-旧,,MDKJGFJ,主板,D,20190619,20190724,500.0,BMG622381298,HKD
02910.HK,中国星投资,中国星投资,,ZGXTZ,主板,D,20090423,20090529,500.0,,HKD
02910.HK,亨亚,亨亚,,HY,主板,D,20030124,20030304,50.0,,HKD
02910.HK,野马国际,野马国际,,YMGJ,主板,D,20140604,20140709,40000.0,,HKD
02910.HK,光匯石油,光匯石油,,GHSY,主板,D,20100528,20100705,8000.0,,HKD
02910AE.HK,中国环保能源,中国环保能源,,ZGHBNY,主板,D,20161021,20161124,2000.0,BMG2125A2391,HKD
02910AF.HK,中国环境资源,中国环境资源,,ZGHJZY,主板,D,20130301,20130409,400.0,,HKD
02910AG.HK,中国生物制药,中国生物制药,,ZGSWZY,主板,D,20040428,20040603,8000.0,,HKD
02910AH.HK,辰達永安(舊),辰達永安(舊),,CDYAJ,主板,D,20000731,20000904,20000.0,,HKD
02910AI.HK,嘉禹国际,嘉禹国际,,JYGJ,主板,D,20050921,20051027,200.0,,HKD
02910AJ.HK,中国海景,中国海景,,ZGHJ,主板,D,20151027,20151130,100000.0,,HKD
02910AK.HK,达进东方照明股权,达进东方照明股权,,DJDFZMGQ,主板,D,20171130,20171207,2000.0,,HKD
02910AL.HK,格林国际控股-旧,格林国际控股-旧,,GLGJKGJ,主板,D,20190304,20190408,5000.0,,HKD
02911.HK,中国东方实业,中国东方实业,,ZGDFSY,主板,D,20120524,20120627,600.0,,HKD
02911.HK,新亚置业（A）,新亚置业（A）,,XYZYA,主板,D,20000731,20000904,5000.0,,HKD
02911.HK,中国电力股权,中国电力股权,,ZGDLGQ,主板,D,20171128,20171205,1000.0,,HKD
02911.HK,航天控股,航天控股,,HTKG,主板,D,20080218,20080310,1800.0,,HKD
02911AE.HK,I-CHINA HOLD,I-CHINA HOLD,,ICHINAHOLD,主板,D,20040427,20040602,500.0,,HKD
02911AF.HK,民丰企业,民丰企业,,MFQY,主板,D,20130531,20130708,2000.0,,HKD
02911AG.HK,新创建集团,新创建集团,,XCJJT,主板,D,20030210,20030317,200.0,,HKD
02911AH.HK,VISION VALUES,VISION VALUES,,VISIONVALU,主板,D,20100528,20100705,10000.0,,HKD
02911AI.HK,国盛投资(旧),国盛投资(旧),,GSTZJ,主板,D,20190306,20190410,2000.0,,HKD
02911AJ.HK,兴业太阳能,兴业太阳能,,XYTYN,主板,D,20110509,20110531,2000.0,,HKD
02911AK.HK,中国金石,中国金石,,ZGJS,主板,D,20150630,20150813,1000.0,,HKD
02911AL.HK,中国宝丰（六千）,中国宝丰（六千）,,ZGBFLQ,主板,D,20161024,20161115,6000.0,KYG2119C1188,HKD
02912.HK,第一珍宝,第一珍宝,,DYZB,主板,D,20030128,20030306,100.0,,HKD
02912.HK,新亚置业（B）,新亚置业（B）,,XYZYB,主板,D,20000731,20000904,5000.0,,HKD
02912.HK,南海石油,南海石油,,NHSY,主板,D,20100602,20100708,40.0,,HKD
02912.HK,富贵鸟,富贵鸟,,FGN,主板,D,20151105,20151125,400.0,,HKD
02912AE.HK,香港药业,香港药业,,XGYY,主板,D,20070319,20070412,100000.0,,HKD
02912AF.HK,宜进利集团,宜进利集团,,YJLJT,主板,D,20020125,20020306,100.0,,HKD
02912AG.HK,中国星集团,中国星集团,,ZGXJT,主板,D,20110509,20110614,500.0,,HKD
02912AH.HK,亚洲联网科技,亚洲联网科技,,YZLWKJ,主板,D,20040426,20040601,10000.0,,HKD
02912AI.HK,协里,协里,,XL,主板,D,20050926,20051101,4000.0,,HKD
02912AJ.HK,合一投资,合一投资,,HYTZ,主板,D,20140604,20140709,25000.0,,HKD
02912AK.HK,金科数码,金科数码,,JKSM,主板,D,20080307,20080410,200.0,,HKD
02912AL.HK,龙杰智能卡股权,龙杰智能卡股权,,LJZNKGQ,主板,D,20161025,20161101,8000.0,KYG0098A1114,HKD
02912AM.HK,品牌中国(二千),品牌中国(二千),,PPZGEQ,主板,D,20190311,20190329,2000.0,,HKD
02912AN.HK,御药堂,御药堂,,YYT,主板,D,20171205,20180112,16000.0,,HKD
02913.HK,聯邦地產A,聯邦地產A,,LBDCA,主板,D,20000731,20000904,5000.0,,HKD
02913.HK,冠中地产(旧),冠中地产(旧),,GZDCJ,主板,D,20190313,20190417,750.0,HK0000489671,HKD
02913.HK,冠中地产,冠中地产,,GZDC,主板,D,20050930,20051107,20.0,,HKD
02913.HK,保利达资产,保利达资产,,BLDZC,主板,D,20040507,20040614,5000.0,,HKD
02913AE.HK,中国资源交通,中国资源交通,,ZGZYJT,主板,D,20151105,20151209,5000.0,,HKD
02913AF.HK,优派能源发展,优派能源发展,,YPNYFZ,主板,D,20110513,20110617,200.0,,HKD
02913AG.HK,中国星集团,中国星集团,,ZGXJT,主板,D,20090504,20090608,250.0,,HKD
02913AH.HK,华银控股,华银控股,,HYKG,主板,D,20140611,20140702,8000.0,,HKD
02913AI.HK,太和控股股权,太和控股股权,,THKGGQ,主板,D,20161026,20161102,5000.0,,HKD
02913AJ.HK,国盛投资股权,国盛投资股权,,GSTZGQ,主板,D,20171211,20171218,20000.0,,HKD
02913AK.HK,太阳世纪集团-旧,太阳世纪集团-旧,,TYSJJTJ,主板,D,20120604,20120709,1000.0,,HKD
02913AL.HK,普甜食品,普甜食品,,PTSP,主板,D,20150702,20150805,8000.0,,HKD
02914.HK,中国燃气（二千）,中国燃气（二千）,,ZGRQEQ,主板,D,20171218,20180110,2000.0,,HKD
02914.HK,人人控股,人人控股,,RRKG,主板,D,20020205,20020315,160.0,,HKD
02914.HK,聯邦地產B,聯邦地產B,,LBDCB,主板,D,20000731,20000904,5000.0,,HKD
02914.HK,凯升控股,凯升控股,,KSKG,主板,D,20130603,20130731,4000.0,,HKD
02914AE.HK,首富國際,首富國際,,SFGJ,主板,D,20070323,20070503,100.0,,HKD
02914AF.HK,君阳金融,君阳金融,,JYJR,主板,D,20040504,20040609,2000.0,,HKD
02914AG.HK,华亿传媒,华亿传媒,,HYCM,主板,D,20110516,20110620,5000.0,,HKD
02914AH.HK,冠华国际控股股权,冠华国际控股股权,,GHGJKGGQ,主板,D,20190328,20190404,2000.0,BMG9358Q1794,HKD
02914AI.HK,奥亮集团,奥亮集团,,ALJT,主板,D,20090508,20090612,500.0,,HKD
02914AJ.HK,裕元集团(旧),裕元集团(旧),,YYJTJ,主板,D,20030225,20030401,2000.0,,HKD
02914AK.HK,中国仁济医疗,中国仁济医疗,,ZGRJYL,主板,D,20140613,20140718,100.0,,HKD
02914AL.HK,盛源控股,盛源控股,,SYKG,主板,D,20141230,20150203,20000.0,,HKD
02914AM.HK,莱福资本,莱福资本,,LFZB,主板,D,20080226,20080403,4000.0,,HKD
02914AN.HK,裕华能源,裕华能源,,YHNY,主板,D,20150708,20150811,8000.0,,HKD
02914AO.HK,力高地产,力高地产,,LGDC,主板,D,20161028,20161201,4000.0,KYG733101235,HKD
02915.HK,人人控股股权,人人控股股权,,RRKGGQ,主板,D,20020218,20020226,8000.0,,HKD
02915.HK,凯升控股,凯升控股,,KSKG,主板,D,20140616,20140721,4000.0,,HKD
02915.HK,中国投资开发,中国投资开发,,ZGTZKF,主板,D,20150102,20150205,20000.0,,HKD
02915.HK,安徽海螺水泥,安徽海螺水泥,,AHHLSN,主板,D,20110523,20110613,2000.0,,HKD
02915AE.HK,中国投资开发-旧,中国投资开发-旧,,ZGTZKFJ,主板,D,20190321,20190429,2000.0,BMG2115B1485,HKD
02915AF.HK,中油洁能,中油洁能,,ZYJN,主板,D,20051007,20051114,2000.0,,HKD
02915AG.HK,庄士中国,庄士中国,,ZSZG,主板,D,19990616,19990722,1000.0,,HKD
02915AH.HK,新体育,新体育,,XTY,主板,D,20171221,20180129,500.0,,HKD
02915AI.HK,嘉进投资国际,嘉进投资国际,,JJTZGJ,主板,D,20080227,20080407,2000.0,,HKD
02915AJ.HK,东方燃气,东方燃气,,DFRQ,主板,D,20040510,20040615,500.0,,HKD
02915AK.HK,广益国际,广益国际,,GYGJ,主板,D,20090514,20090618,250.0,,HKD
02915AL.HK,亚洲资源,亚洲资源,,YZZY,主板,D,20130603,20130709,400.0,,HKD
02915AM.HK,普汇中金国际股权,普汇中金国际股权,,PHZJGJGQ,主板,D,20161102,20161109,10000.0,BMG2113K1320,HKD
02915AN.HK,中国农林低碳,中国农林低碳,,ZGNLDT,主板,D,20150709,20150812,40000.0,,HKD
02916.HK,金龙船,金龙船,,JLC,主板,D,20030312,20030416,1000.0,,HKD
02916.HK,东方海外国际,东方海外国际,,DFHWGJ,主板,D,20070402,20070426,1000.0,,HKD
02916.HK,北京控股,北京控股,,BJKG,主板,D,20080304,20080327,2000.0,,HKD
02916.HK,白花油,白花油,,BHY,主板,D,20051028,20051202,5000.0,,HKD
02916AE.HK,协鑫新能源,协鑫新能源,,XXXNY,主板,D,20140630,20140804,12000.0,,HKD
02916AF.HK,御泰中彩控股股权,御泰中彩控股股权,,YTZCKGGQ,主板,D,20180227,20180307,25000.0,,HKD
02916AG.HK,路易十三集团,路易十三集团,,LYSSJT,主板,D,20130527,20130702,200.0,,HKD
02916AH.HK,基电控股(旧),基电控股(旧),,JDKGJ,主板,D,20000803,20000907,200.0,,HKD
02916AI.HK,皇冠环球(一万),皇冠环球(一万),,HGHQYW,主板,D,20161102,20161122,10000.0,HK0000313236,HKD
02916AJ.HK,四海旅游,四海旅游,,SHLY,主板,D,19990621,19990806,10000.0,,HKD
02916AK.HK,意科控股,意科控股,,YKKG,主板,D,20151207,20160112,1000.0,HK0000313236,HKD
02916AL.HK,21控股,21控股,,21KG,主板,D,20120618,20120723,4000.0,,HKD
02916AM.HK,城市电讯,城市电讯,,CSDX,主板,D,20100621,20100712,2000.0,,HKD
02916AN.HK,天工国际,天工国际,,TGGJ,主板,D,20110524,20110628,4000.0,,HKD
02917.HK,金禾国际,金禾国际,,JHGJ,主板,D,20020218,20020325,40000.0,,HKD
02917.HK,银河娱乐,银河娱乐,,YHYL,主板,D,20051109,20051130,2000.0,,HKD
02917.HK,中国移动─二千,中国移动─二千,,ZGYD@EQ,主板,D,20000807,20000828,2000.0,,HKD
02917.HK,财讯传媒,财讯传媒,,CXCM,主板,D,20151116,20151218,1000.0,,HKD
02917AE.HK,金汇投资,金汇投资,,JHTZ,主板,D,20040503,20040608,10000.0,,HKD
02917AF.HK,盈大地产,盈大地产,,YDDC,主板,D,20120625,20120730,200.0,,HKD
02917AG.HK,东方燃气,东方燃气,,DFRQ,主板,D,20030318,20030424,50.0,,HKD
02917AH.HK,中保國際（二千）,中保國際（二千）,,ZBGJEQ,主板,D,20070423,20070514,2000.0,,HKD
02917AI.HK,珠光控股股权,珠光控股股权,,ZGKGGQ,主板,D,20161117,20161124,2000.0,BMG9908J1137,HKD
